REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm),Sa,Va,Du,Al,Gr,Ca,C,MartinMallet,UPM
CR,1,5,7,2018,Gpaulin,25,I2,1,1,i,17,,,,,,,,0,0
CR,2,5,7,2018,Gpaulin,25,I2,1,1,i,15,,,,,,,,0,0
CR,3,5,7,2018,Gpaulin,25,I2,1,1,m,52,,,,,,,,0,0
CR,4,5,7,2018,Gpaulin,25,I2,1,1,i,13,,,,,,,,0,0
CR,5,5,7,2018,Gpaulin,25,I2,1,1,f,26,,,,,,,,0,0
CR,6,5,7,2018,Gpaulin,25,I2,1,1,i,13,,,,,,,,0,0
CR,7,5,7,2018,Gpaulin,25,I2,1,1,i,20,,,,,,,,0,0
CR,8,5,7,2018,Gpaulin,25,I2,1,1,f,23,,,,,,,,0,0
CR,9,5,7,2018,Gpaulin,25,I2,1,1,i,14,,,,,,,,0,0
CR,10,5,7,2018,Gpaulin,25,I2,1,1,i,15,,,,,,,,0,0
CR,11,5,7,2018,Gpaulin,25,I2,1,1,m,24,,,,,,,,0,0
CR,12,5,7,2018,Gpaulin,25,I2,1,1,i,12,,,,,,,,0,0
CR,13,5,7,2018,Gpaulin,25,I2,1,1,i,18,,,,,,,,0,0
CR,14,5,7,2018,Gpaulin,25,I2,1,1,i,11,,,,,,,,0,0
CR,15,5,7,2018,Gpaulin,25,I2,1,1,i,15,,,,,,,,0,0
CR,16,5,7,2018,Gpaulin,25,I2,1,1,m,32,,,,,,,,0,0
CR,17,5,7,2018,Gpaulin,25,I2,1,1,i,11,,,,,,,,0,0
CR,18,5,7,2018,Gpaulin,25,I2,1,1,i,18,,,,,,,,0,0
CR,19,5,7,2018,Gpaulin,25,I2,1,1,f,21,,,,,,,,0,0
CR,20,5,7,2018,Gpaulin,25,I2,1,1,f,61,,,,,,,,0,0
CR,21,5,7,2018,Gpaulin,25,I2,1,1,m,45,,,,,,,,0,0
CR,22,5,7,2018,Gpaulin,25,I2,1,1,i,20,,,,,,,,0,0
CR,23,5,7,2018,Gpaulin,25,I2,1,1,i,13,,,,,,,,0,0
CR,24,5,7,2018,Gpaulin,25,I2,1,1,i,10,,,,,,,,0,0
CR,25,5,7,2018,Gpaulin,25,I2,1,1,f,24,,,,,,,,0,0
CR,26,5,7,2018,Gpaulin,25,I2,1,2,i,13,,,,,,,,0,0
CR,27,5,7,2018,Gpaulin,25,I2,1,2,f,45,,,,,,,,0,0
CR,28,5,7,2018,Gpaulin,25,I2,1,2,i,20,,,,,,,,0,0
CR,29,5,7,2018,Gpaulin,25,I2,1,2,f,44,,,,,,,,0,0
CR,30,5,7,2018,Gpaulin,25,I2,1,2,m,55,,,,,,,,0,0
CR,31,5,7,2018,Gpaulin,25,I2,1,2,i,15,,,,,,,,0,0
CR,32,5,7,2018,Gpaulin,25,I2,1,2,m,59,,,,,,,,0,0
CR,33,5,7,2018,Gpaulin,25,I2,1,2,f,26,,,,,,,,0,0
CR,34,5,7,2018,Gpaulin,25,I2,1,2,f,27,,,,,,,,0,0
CR,35,5,7,2018,Gpaulin,25,I2,1,2,i,20,,,,,,,,0,0
CR,36,5,7,2018,Gpaulin,25,I2,1,2,i,15,,,,,,,,0,0
CR,37,5,7,2018,Gpaulin,25,I2,1,2,i,13,,,,,,,,0,0
CR,38,5,7,2018,Gpaulin,25,I2,1,2,i,15,,,,,,,,0,0
CR,39,5,7,2018,Gpaulin,25,I2,1,2,i,13,,,,,,,,0,0
CR,40,5,7,2018,Gpaulin,25,I2,1,3,i,20,,,,,,,,0,0
CR,41,5,7,2018,Gpaulin,25,I2,1,3,i,13,,,,,,,,0,0
CR,42,5,7,2018,Gpaulin,25,I2,1,3,f,24,,,,,,,,0,0
CR,43,5,7,2018,Gpaulin,25,I2,1,3,i,11,,,,,,,,0,0
CR,44,5,7,2018,Gpaulin,25,I2,1,3,i,18,,,,,,,,0,0
CR,45,5,7,2018,Gpaulin,25,I2,1,3,i,9,,,,,,,,0,0
CR,46,5,7,2018,Gpaulin,25,I2,1,3,i,17,,,,,,,,0,0
CR,47,5,7,2018,Gpaulin,25,I2,1,3,m,73,,,,,,,,0,0
CR,48,5,7,2018,Gpaulin,25,I2,1,3,f,23,,,,,,,,0,0
CR,49,5,7,2018,Gpaulin,25,I2,1,3,m,26,,,,,,,,0,0
CR,50,5,7,2018,Gpaulin,25,I2,1,3,f,78,,,,,,,,0,0
CR,51,5,7,2018,Gpaulin,25,I2,1,3,m,23,,,,,,,,0,0
CR,52,5,7,2018,Gpaulin,25,I2,1,3,f,25,,,,,,,,0,0
CR,53,5,7,2018,Gpaulin,25,I2,1,3,i,18,,,,,,,,0,0
CR,54,5,7,2018,Gpaulin,25,I2,1,3,i,20,,,,,,,,0,0
CR,55,5,7,2018,Gpaulin,25,I2,1,3,m,28,,,,,,,,0,0
CR,56,5,7,2018,Gpaulin,25,I2,1,4,i,15,,,,,,,,0,0
CR,57,5,7,2018,Gpaulin,25,I2,1,4,i,9,,,,,,,,0,0
CR,58,5,7,2018,Gpaulin,25,I2,1,4,f,36,,,,,,,,0,0
CR,59,5,7,2018,Gpaulin,25,I2,1,4,i,17,,,,,,,,0,0
CR,60,5,7,2018,Gpaulin,25,I2,1,4,i,20,,,,,,,,0,0
CR,61,5,7,2018,Gpaulin,25,I2,1,4,i,18,,,,,,,,0,0
CR,62,5,7,2018,Gpaulin,25,I2,1,4,i,11,,,,,,,,0,0
CR,63,5,7,2018,Gpaulin,25,I2,1,4,i,13,,,,,,,,0,0
CR,64,5,7,2018,Gpaulin,25,I2,1,4,f,32,,,,,,,,0,0
CR,65,5,7,2018,Gpaulin,25,I2,1,4,i,17,,,,,,,,0,0
CR,66,5,7,2018,Gpaulin,25,I2,1,4,i,13,,,,,,,,0,0
CR,67,5,7,2018,Gpaulin,25,I2,1,4,i,16,,,,,,,,0,0
CR,68,5,7,2018,Gpaulin,25,I2,1,4,i,21,,,,,,,,0,0
CR,69,5,7,2018,Gpaulin,25,I2,1,4,f,44,,,,,,,,0,0
CR,70,5,7,2018,Gpaulin,25,I2,1,4,i,15,,,,,,,,0,0
CR,71,5,7,2018,Gpaulin,25,I2,1,4,i,13,,,,,,,,0,0
CR,72,5,7,2018,Gpaulin,25,I2,1,4,i,11,,,,,,,,0,0
CR,73,5,7,2018,Gpaulin,25,I2,1,4,m,25,,,,,,,,0,0
CR,74,5,7,2018,Gpaulin,25,I2,1,4,i,15,,,,,,,,0,0
CR,75,5,7,2018,Gpaulin,25,I2,1,18,i,15,,,,,,,,0,0
CR,76,5,7,2018,Gpaulin,25,I2,1,18,i,18,,,,,,,,0,0
CR,77,5,7,2018,Gpaulin,25,I2,1,18,i,16,,,,,,,,0,0
CR,78,5,7,2018,Gpaulin,25,I2,1,18,i,13,,,,,,,,0,0
CR,79,5,7,2018,Gpaulin,25,I2,1,18,i,20,,,,,,,,0,0
CR,80,5,7,2018,Gpaulin,25,I2,1,18,i,17,,,,,,,,0,0
CR,81,5,7,2018,Gpaulin,25,I2,1,18,i,13,,,,,,,,0,0
CR,82,5,7,2018,Gpaulin,25,I2,1,18,f,44,,,,,,,,0,0
CR,83,5,7,2018,Gpaulin,25,I2,1,18,i,18,,,,,,,,0,0
CR,84,5,7,2018,Gpaulin,25,I2,1,18,i,15,,,,,,,,0,0
CR,85,5,7,2018,Gpaulin,25,I2,1,18,i,20,,,,,,,,0,0
CR,86,5,7,2018,Gpaulin,25,I2,1,18,m,71,,,,,,,,0,0
CR,87,5,7,2018,Gpaulin,25,I2,1,18,i,17,,,,,,,,0,0
CR,88,5,7,2018,Gpaulin,25,I2,1,18,i,15,,,,,,,,0,0
CR,89,5,7,2018,Gpaulin,25,I2,1,18,i,13,,,,,,,,0,0
CR,90,5,7,2018,Gpaulin,25,I2,1,18,i,10,,,,,,,,0,0
CR,91,5,7,2018,Gpaulin,25,I2,1,18,i,12,,,,,,,,0,0
CR,92,5,7,2018,Gpaulin,25,I2,1,18,f,24,,,,,,,,0,0
CR,93,5,7,2018,Gpaulin,25,I2,1,18,i,16,,,,,,,,0,0
CR,94,5,7,2018,Gpaulin,25,I2,1,18,i,15,,,,,,,,0,0
CR,95,5,7,2018,Gpaulin,25,I2,1,18,i,16,,,,,,,,0,0
CR,96,5,7,2018,Gpaulin,25,I2,1,18,f,24,,,,,,,,0,0
CR,97,5,7,2018,Gpaulin,25,I2,1,18,m,65,,,,,,,,0,0
CR,98,5,7,2018,Gpaulin,25,I2,1,18,b1,75,,,,,,,,0,0
CR,99,5,7,2018,Gpaulin,25,I2,1,18,m,65,,,,,,,,0,0
CR,100,5,7,2018,Gpaulin,25,I2,1,18,m,38,,,,,,,,0,0
CR,101,5,7,2018,Gpaulin,25,I2,1,18,f,59,,,,,,,,0,0
CR,102,5,7,2018,Gpaulin,25,I2,1,18,f,24,,,,,,,,0,0
CR,103,5,7,2018,Gpaulin,25,I2,1,18,i,18,,,,,,,,0,0
CR,104,5,7,2018,Gpaulin,25,I2,1,18,m,57,,,,,,,,0,0
CR,105,5,7,2018,Gpaulin,25,I2,1,18,f,24,,,,,,,,0,0
CR,106,5,7,2018,Gpaulin,25,I2,1,18,f,32,,,,,,,,0,0
CR,107,5,7,2018,Gpaulin,25,I2,1,18,i,18,,,,,,,,0,0
CR,108,5,7,2018,Gpaulin,25,I2,1,18,i,17,,,,,,,,0,0
CR,109,5,7,2018,Gpaulin,25,I2,1,18,f,43,,,,,,,,0,0
CR,110,5,7,2018,Gpaulin,25,I2,1,19,i,10,,,,,,,,0,0
CR,111,5,7,2018,Gpaulin,25,I2,1,19,f,22,,,,,,,,0,0
CR,112,5,7,2018,Gpaulin,25,I2,1,19,i,10,,,,,,,,0,0
CR,113,5,7,2018,Gpaulin,25,I2,1,19,m,38,,,,,,,,0,0
CR,114,5,7,2018,Gpaulin,25,I2,1,19,i,13,,,,,,,,0,0
CR,115,5,7,2018,Gpaulin,25,I2,1,19,i,15,,,,,,,,0,0
CR,116,5,7,2018,Gpaulin,25,I2,1,19,i,20,,,,,,,,0,0
CR,117,5,7,2018,Gpaulin,25,I2,1,19,i,13,,,,,,,,0,0
CR,118,5,7,2018,Gpaulin,25,I2,1,19,f,22,,,,,,,,0,0
CR,119,5,7,2018,Gpaulin,25,I2,1,19,i,10,,,,,,,,0,0
CR,120,5,7,2018,Gpaulin,25,I2,1,19,m,55,,,,,,,,0,0
CR,121,5,7,2018,Gpaulin,25,I2,1,19,i,20,,,,,,,,0,0
CR,122,5,7,2018,Gpaulin,25,I2,1,19,f,28,,,,,,,,0,0
CR,123,5,7,2018,Gpaulin,25,I2,1,19,i,15,,,,,,,,0,0
CR,124,5,7,2018,Gpaulin,25,I2,1,19,i,13,,,,,,,,0,0
CR,125,5,7,2018,Gpaulin,25,I2,1,19,i,21,,,,,,,,0,0
CR,126,5,7,2018,Gpaulin,25,I2,1,19,i,18,,,,,,,,0,0
CR,127,5,7,2018,Gpaulin,25,I2,1,19,i,13,,,,,,,,0,0
CR,128,5,7,2018,Gpaulin,25,I2,1,19,i,17,,,,,,,,0,0
CR,129,5,7,2018,Gpaulin,25,I2,1,20,m,44,,,,,,,,0,0
CR,130,5,7,2018,Gpaulin,25,I2,1,20,f,26,,,,,,,,0,0
CR,131,5,7,2018,Gpaulin,25,I2,1,20,i,12,,,,,,,,0,0
CR,132,5,7,2018,Gpaulin,25,I2,1,20,i,19,,,,,,,,0,0
CR,133,5,7,2018,Gpaulin,25,I2,1,20,m,33,,,,,,,,0,0
CR,134,5,7,2018,Gpaulin,25,I2,1,20,i,15,,,,,,,,0,0
CR,135,5,7,2018,Gpaulin,25,I2,1,20,i,17,,,,,,,,0,0
CR,136,5,7,2018,Gpaulin,25,I2,1,20,i,18,,,,,,,,0,0
CR,137,5,7,2018,Gpaulin,25,I2,1,20,m,63,,,,,,,,0,0
CR,138,5,7,2018,Gpaulin,25,I2,1,20,i,14,,,,,,,,0,0
CR,139,5,7,2018,Gpaulin,25,I2,1,20,i,15,,,,,,,,0,0
CR,140,5,7,2018,Gpaulin,25,I2,1,20,f,22,,,,,,,,0,0
CR,141,5,7,2018,Gpaulin,25,I2,1,20,i,18,,,,,,,,0,0
CR,142,5,7,2018,Gpaulin,25,I2,1,20,i,18,,,,,,,,0,0
CR,143,5,7,2018,Gpaulin,25,I2,1,20,i,8,,,,,,,,0,0
CR,144,5,7,2018,Gpaulin,25,I2,1,20,i,11,,,,,,,,0,0
CR,145,5,7,2018,Gpaulin,25,I2,1,20,i,15,,,,,,,,0,0
CR,146,5,7,2018,Gpaulin,25,I2,1,20,i,17,,,,,,,,0,0
CR,147,5,7,2018,Gpaulin,25,I2,1,20,i,8,,,,,,,,0,0
CR,148,5,7,2018,Gpaulin,25,I2,1,20,f,25,,,,,,,,0,0
CR,149,5,7,2018,Gpaulin,25,I2,1,20,m,24,,,,,,,,0,0
CR,150,5,7,2018,Gpaulin,25,I2,1,20,i,16,,,,,,,,0,0
CR,151,5,7,2018,Gpaulin,25,I2,1,20,i,8,,,,,,,,0,0
CR,152,5,7,2018,Gpaulin,25,I2,1,20,i,18,,,,,,,,0,0
CR,153,5,7,2018,Gpaulin,25,I2,1,20,i,15,,,,,,,,0,0
CR,154,5,7,2018,Gpaulin,25,I2,1,20,i,10,,,,,,,,0,0
CR,155,5,7,2018,Phanley,25,I2,1,1,i,15,,,,,,,,0,0
CR,156,5,7,2018,Phanley,25,I2,1,1,i,20,,,,,,,,0,0
CR,157,5,7,2018,Phanley,25,I2,1,1,i,12,,,,,,,,0,0
CR,158,5,7,2018,Phanley,25,I2,1,1,i,7,,,,,,,,0,0
CR,159,5,7,2018,Phanley,25,I2,1,1,i,12,,,,,,,,0,0
CR,160,5,7,2018,Phanley,25,I2,1,1,i,9,,,,,,,,0,0
CR,161,5,7,2018,Phanley,25,I2,1,1,i,10,,,,,,,,0,0
CR,162,5,7,2018,Phanley,25,I2,1,1,m,50,,,,,,,,0,0
CR,163,5,7,2018,Phanley,25,I2,1,1,f,32,,,,,,,,0,0
CR,164,5,7,2018,Phanley,25,I2,1,1,f,24,,,,,,,,0,0
CR,165,5,7,2018,Phanley,25,I2,1,1,m,70,,,,,,,,0,0
CR,166,5,7,2018,Phanley,25,I2,1,1,i,19,,,,,,,,0,0
CR,167,5,7,2018,Phanley,25,I2,1,2,m,21,,,,,,,,0,0
CR,168,5,7,2018,Phanley,25,I2,1,2,i,19,,,,,,,,0,0
CR,169,5,7,2018,Phanley,25,I2,1,2,m,21,,,,,,,,0,0
CR,170,5,7,2018,Phanley,25,I2,1,2,m,26,,,,,,,,0,0
CR,171,5,7,2018,Phanley,25,I2,1,2,i,40,,,,,,,,0,0
CR,172,5,7,2018,Phanley,25,I2,1,2,i,9,,,,,,,,0,0
CR,173,5,7,2018,Phanley,25,I2,1,2,f,26,,,,,,,,0,0
CR,174,5,7,2018,Phanley,25,I2,1,2,i,18,,,,,,,,0,0
CR,175,5,7,2018,Phanley,25,I2,1,2,f,27,,,,,,,,0,0
CR,176,5,7,2018,Phanley,25,I2,1,2,i,11,,,,,,,,0,0
CR,177,5,7,2018,Phanley,25,I2,1,3,i,25,,,,,,,,0,0
CR,178,5,7,2018,Phanley,25,I2,1,3,i,19,,,,,,,,0,0
CR,179,5,7,2018,Phanley,25,I2,1,3,f,50,,,,,,,,0,0
CR,180,5,7,2018,Phanley,25,I2,1,3,f,40,,,,,,,,0,0
CR,181,5,7,2018,Phanley,25,I2,1,3,f,25,,,,,,,,0,0
CR,182,5,7,2018,Phanley,25,I2,1,3,m,20,,,,,,,,0,0
CR,183,5,7,2018,Phanley,25,I2,1,3,f,40,,,,,,,,0,0
CR,184,5,7,2018,Phanley,25,I2,1,3,m,23,,,,,,,,0,0
CR,185,5,7,2018,Phanley,25,I2,1,3,i,15,,,,,,,,0,0
CR,186,5,7,2018,Phanley,25,I2,1,3,f,35,,,,,,,,0,0
CR,187,5,7,2018,Phanley,25,I2,1,3,i,14,,,,,,,,0,0
CR,188,5,7,2018,Phanley,25,I2,1,3,i,18,,,,,,,,0,0
CR,189,5,7,2018,Phanley,25,I2,1,3,i,19,,,,,,,,0,0
CR,190,5,7,2018,Phanley,25,I2,1,3,i,18,,,,,,,,0,0
CR,191,5,7,2018,Phanley,25,I2,1,3,m,65,,,,,,,,0,0
CR,192,5,7,2018,Phanley,25,I2,1,3,f,44,,,,,,,,0,0
CR,193,5,7,2018,Phanley,25,I2,1,3,m,74,,,,,,,,0,0
CR,194,5,7,2018,Phanley,25,I2,1,3,m,40,,,,,,,,0,0
CR,195,5,7,2018,Phanley,25,I2,1,18,i,12,,,,,,,,0,0
CR,196,5,7,2018,Phanley,25,I2,1,18,i,18,,,,,,,,0,0
CR,197,5,7,2018,Phanley,25,I2,1,18,f,36,,,,,,,,0,0
CR,198,5,7,2018,Phanley,25,I2,1,18,i,17,,,,,,,,0,0
CR,199,5,7,2018,Phanley,25,I2,1,18,f,33,,,,,,,,0,0
CR,200,5,7,2018,Phanley,25,I2,1,18,i,14,,,,,,,,0,0
CR,201,5,7,2018,Phanley,25,I2,1,18,i,20,,,,,,,,0,0
CR,202,5,7,2018,Phanley,25,I2,1,18,f,25,,,,,,,,0,0
CR,203,5,7,2018,Phanley,25,I2,1,18,i,17,,,,,,,,0,0
CR,204,5,7,2018,Phanley,25,I2,1,18,i,10,,,,,,,,0,0
CR,205,5,7,2018,Phanley,25,I2,1,18,f,46,,,,,,,,0,0
CR,206,5,7,2018,Phanley,25,I2,1,18,i,15,,,,,,,,0,0
CR,207,5,7,2018,Phanley,25,I2,1,18,i,12,,,,,,,,0,0
CR,208,5,7,2018,Phanley,25,I2,1,18,i,11,,,,,,,,0,0
CR,209,5,7,2018,Phanley,25,I2,1,18,i,19,,,,,,,,0,0
CR,210,5,7,2018,Phanley,25,I2,1,18,i,16,,,,,,,,0,0
CR,211,5,7,2018,Phanley,25,I2,1,19,i,15,,,,,,,,0,0
CR,212,5,7,2018,Phanley,25,I2,1,19,f,41,,,,,,,,0,0
CR,213,5,7,2018,Phanley,25,I2,1,19,i,17,,,,,,,,0,0
CR,214,5,7,2018,Phanley,25,I2,1,19,i,23,,,,,,,,0,0
CR,215,5,7,2018,Phanley,25,I2,1,19,i,8,,,,,,,,0,0
CR,216,5,7,2018,Phanley,25,I2,1,19,i,17,,,,,,,,0,0
CR,217,5,7,2018,Phanley,25,I2,1,19,i,18,,,,,,,,0,0
CR,218,5,7,2018,Phanley,25,I2,1,19,i,17,,,,,,,,0,0
CR,219,5,7,2018,Phanley,25,I2,1,19,i,10,,,,,,,,0,0
CR,220,5,7,2018,Phanley,25,I2,1,19,i,11,,,,,,,,0,0
CR,221,5,7,2018,Phanley,25,I2,1,19,i,16,,,,,,,,0,0
CR,222,5,7,2018,Phanley,25,I2,1,19,f,21,,,,,,,,0,0
CR,223,5,7,2018,Phanley,25,I2,1,19,i,12,,,,,,,,0,0
CR,224,5,7,2018,Phanley,25,I2,1,19,m,56,,,,,,,,0,0
CR,225,5,7,2018,Phanley,25,I2,1,19,m,26,,,,,,,,0,0
CR,226,5,7,2018,Phanley,25,I2,1,19,i,9,,,,,,,,0,0
CR,227,5,7,2018,Phanley,25,I2,1,19,i,12,,,,,,,,0,0
CR,228,5,7,2018,Phanley,25,I2,1,19,i,13,,,,,,,,0,0
CR,229,5,7,2018,Phanley,25,I2,1,19,i,19,,,,,,,,0,0
CR,230,5,7,2018,Phanley,25,I2,1,19,i,17,,,,,,,,0,0
CR,231,5,7,2018,Phanley,25,I2,1,19,i,10,,,,,,,,0,0
CR,232,5,7,2018,Phanley,25,I2,1,20,i,17,,,,,,,,0,0
CR,233,5,7,2018,Phanley,25,I2,1,20,i,11,,,,,,,,0,0
CR,234,5,7,2018,Phanley,25,I2,1,20,m,30,,,,,,,,0,0
CR,235,5,7,2018,Phanley,25,I2,1,20,i,15,,,,,,,,0,0
CR,236,5,7,2018,Phanley,25,I2,1,20,i,16,,,,,,,,0,0
CR,237,5,7,2018,Phanley,25,I2,1,20,i,10,,,,,,,,0,0
CR,238,5,7,2018,Phanley,25,I2,1,20,m,30,,,,,,,,0,0
CR,239,5,7,2018,Phanley,25,I2,1,20,m,47,,,,,,,,0,0
CR,240,5,7,2018,Phanley,25,I2,1,20,m,26,,,,,,,,0,0
CR,241,5,7,2018,Phanley,25,I2,1,20,m,62,,,,,,,,0,0
CR,242,5,7,2018,Phanley,25,I2,1,20,i,10,,,,,,,,0,0
CR,243,5,7,2018,Phanley,25,I2,1,20,i,11,,,,,,,,0,0
CR,244,5,7,2018,Phanley,25,I2,1,20,i,17,,,,,,,,0,0
CR,245,5,7,2018,Phanley,25,I2,1,20,f,34,,,,,,,,0,0
CR,246,5,7,2018,Phanley,25,I2,1,20,i,13,,,,,,,,0,0
CR,247,5,7,2018,Phanley,25,I2,1,20,i,11,,,,,,,,0,0
CR,248,5,7,2018,Phanley,25,I2,1,20,i,10,,,,,,,,0,0
CR,249,5,7,2018,Phanley,25,I2,1,20,m,57,,,,,,,,0,0
CR,250,5,7,2018,Phanley,25,I2,1,20,i,17,,,,,,,,0,0
CR,251,5,7,2018,Phanley,25,I2,1,20,i,12,,,,,,,,0,0
CR,252,5,7,2018,Phanley,25,I2,1,20,i,10,,,,,,,,0,0
CR,253,5,7,2018,Phanley,25,I2,1,20,i,15,,,,,,,,0,0
CR,254,5,7,2018,Phanley,25,I2,1,20,i,18,,,,,,,,0,0
CR,255,5,7,2018,Mcomeau,23,I2,2,1,b3,73,,,,,,,,0,0
CR,256,5,7,2018,Mcomeau,23,I2,2,1,f,23,,,,,,,,0,0
CR,257,5,7,2018,Mcomeau,23,I2,2,1,i,9,,,,,,,,0,0
CR,258,5,7,2018,Mcomeau,23,I2,2,1,i,9,,,,,,,,0,0
CR,259,5,7,2018,Mcomeau,23,I2,2,1,i,11,,,,,,,,0,0
CR,260,5,7,2018,Mcomeau,23,I2,2,1,i,11,,,,,,,,0,0
CR,261,5,7,2018,Mcomeau,23,I2,2,1,i,15,,,,,,,,0,0
CR,262,5,7,2018,Mcomeau,23,I2,2,1,i,10,,,,,,,,0,0
CR,263,5,7,2018,Mcomeau,23,I2,2,1,i,15,,,,,,,,0,0
CR,264,5,7,2018,Mcomeau,23,I2,2,1,i,10,,,,,,,,0,0
CR,265,5,7,2018,Mcomeau,23,I2,2,1,i,15,,,,,,,,0,0
CR,266,5,7,2018,Mcomeau,23,I2,2,1,i,9,,,,,,,,0,0
CR,267,5,7,2018,Mcomeau,23,I2,2,1,i,10,,,,,,,,0,0
CR,268,5,7,2018,Mcomeau,23,I2,2,1,i,17,,,,,,,,0,0
CR,269,5,7,2018,Mcomeau,23,I2,2,1,m,31,,,,,,,,0,0
CR,270,5,7,2018,Mcomeau,23,I2,2,1,m,47,,,,,,,,0,0
CR,271,5,7,2018,Mcomeau,23,I2,2,1,m,52,,,,,,,,0,0
CR,272,5,7,2018,Mcomeau,23,I2,2,1,m,78,,,,,,,,0,0
CR,273,5,7,2018,Mcomeau,23,I2,2,1,m,30,,,,,,,,0,0
CR,274,5,7,2018,Mcomeau,23,I2,2,1,m,24,,,,,,,,0,0
CR,275,5,7,2018,Mcomeau,23,I2,2,1,f,47,,,,,,,,0,0
CR,276,5,7,2018,Mcomeau,23,I2,2,1,f,25,,,,,,,,0,0
CR,277,5,7,2018,Mcomeau,23,I2,2,1,f,43,,,,,,,,0,0
CR,278,5,7,2018,Mcomeau,23,I2,2,1,f,32,,,,,,,,0,0
CR,279,5,7,2018,Mcomeau,23,I2,2,1,f,63,,,,,,,,0,0
CR,280,5,7,2018,Mcomeau,23,I2,2,1,f,63,,,,,,,,0,0
CR,281,5,7,2018,Mcomeau,23,I2,2,1,f,46,,,,,,,,0,0
CR,282,5,7,2018,Mcomeau,23,I2,2,1,f,26,,,,,,,,0,0
CR,283,5,7,2018,Mcomeau,23,I2,2,1,f,61,,,,,,,,0,0
CR,284,5,7,2018,Mcomeau,23,I2,2,1,f,26,,,,,,,,0,0
CR,285,5,7,2018,Mcomeau,23,I2,2,1,f,29,,,,,,,,0,0
CR,286,5,7,2018,Mcomeau,23,I2,2,1,f,47,,,,,,,,0,0
CR,287,5,7,2018,Mcomeau,23,I2,2,1,f,63,,,,,,,,0,0
CR,288,5,7,2018,Mcomeau,23,I2,2,1,f,31,,,,,,,,0,0
CR,289,5,7,2018,Mcomeau,23,I2,2,1,f,27,,,,,,,,0,0
CR,290,5,7,2018,Mcomeau,23,I2,2,1,i,16,,,,,,,,0,0
CR,291,5,7,2018,Mcomeau,23,I2,2,1,i,23,,,,,,,,0,0
CR,292,5,7,2018,Mcomeau,23,I2,2,1,i,14,,,,,,,,0,0
CR,293,5,7,2018,Mcomeau,23,I2,2,1,i,18,,,,,,,,0,0
CR,294,5,7,2018,Mcomeau,23,I2,2,1,i,10,,,,,,,,0,0
CR,295,5,7,2018,Mcomeau,23,I2,2,1,i,17,,,,,,,,0,0
CR,296,5,7,2018,Mcomeau,23,I2,2,1,i,20,,,,,,,,0,0
CR,297,5,7,2018,Mcomeau,23,I2,2,1,i,12,,,,,,,,0,0
CR,298,5,7,2018,Mcomeau,23,I2,2,1,i,9,,,,,,,,0,0
CR,299,5,7,2018,Mcomeau,23,I2,2,1,i,7,,,,,,,,0,0
CR,300,5,7,2018,Mcomeau,23,I2,2,1,i,22,,,,,,,,0,0
CR,301,5,7,2018,Mcomeau,23,I2,2,1,i,12,,,,,,,,0,0
CR,302,5,7,2018,Mcomeau,23,I2,2,1,i,20,,,,,,,,0,0
CR,303,5,7,2018,Mcomeau,23,I2,2,1,i,20,,,,,,,,0,0
CR,304,5,7,2018,Mcomeau,23,I2,2,1,i,11,,,,,,,,0,0
CR,305,5,7,2018,Mcomeau,23,I2,2,1,i,17,,,,,,,,0,0
CR,306,5,7,2018,Mcomeau,23,I2,2,1,i,11,,,,,,,,0,0
CR,307,5,7,2018,Mcomeau,23,I2,2,1,i,12,,,,,,,,0,0
CR,308,5,7,2018,Mcomeau,23,I2,2,1,i,23,,,,,,,,0,0
CR,309,5,7,2018,Mcomeau,23,I2,2,1,i,18,,,,,,,,0,0
CR,310,5,7,2018,Mcomeau,23,I2,2,1,i,15,,,,,,,,0,0
CR,311,5,7,2018,Mcomeau,23,I2,2,1,i,15,,,,,,,,0,0
CR,312,5,7,2018,Mcomeau,23,I2,2,1,i,18,,,,,,,,0,0
CR,313,5,7,2018,Mcomeau,23,I2,2,1,i,19,,,,,,,,0,0
CR,314,5,7,2018,Mcomeau,23,I2,2,1,i,12,,,,,,,,0,0
CR,315,5,7,2018,Mcomeau,23,I2,2,1,f,73,,,,,,,,0,0
CR,316,5,7,2018,Mcomeau,23,I2,2,1,f,73,,,,,,,,0,0
CR,317,5,7,2018,Mcomeau,23,I2,2,1,m,104,,,,,,,,0,0
CR,318,5,7,2018,Mcomeau,23,I2,2,1,m,57,,,,,,,,0,0
CR,319,5,7,2018,Mcomeau,23,I2,2,1,m,42,,,,,,,,0,0
CR,320,5,7,2018,Mcomeau,23,I2,2,1,m,43,,,,,,,,0,0
CR,321,5,7,2018,Mcomeau,23,I2,2,1,m,26,,,,,,,,0,0
CR,322,5,7,2018,Mcomeau,23,I2,2,1,f,52,,,,,,,,0,0
CR,323,5,7,2018,Mcomeau,23,I2,2,1,f,22,,,,,,,,0,0
CR,324,5,7,2018,Mcomeau,23,I2,2,1,f,26,,,,,,,,0,0
CR,325,5,7,2018,Mcomeau,23,I2,2,1,f,77,,,,,,,,0,0
CR,326,5,7,2018,Mcomeau,23,I2,2,2,f,22,,,,,,,,0,0
CR,327,5,7,2018,Mcomeau,23,I2,2,2,f,28,,,,,,,,0,0
CR,328,5,7,2018,Mcomeau,23,I2,2,2,f,70,,,,,,,,0,0
